Tx Time (sec), Rx Time (sec), Pulse Width (sec), Amplitude (V), Carrier Frequency (Hz), Leading Edge Phase (rad), SNR (dB), PRI (sec), Emitter ID, Antenna ID, General Mode, Exact Mode, Index, Received Azimuth (deg), Received Elevation (deg), Tx North (km), Tx East (km), Tx Down (km), Rx North (km), Rx East (km), Rx Down (km), Modulation Type, Chirp Bandwidth (Hz), Chirp Direction, Chip Count
0.1010000000, 0.1013669205, 0.0000800000, 0.0004313513, 8650000000.0000000000, -2.2984551583, 43.6863214443, 0.0030000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1040000000, 0.1043669205, 0.0000950000, 0.0002640138, 8650000000.0000000000, -2.2984553061, 39.4222322437, 0.0040000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1080000000, 0.1083669205, 0.0001100000, 0.0011262189, 8650000000.0000000000, -2.2984547490, 52.0221559418, 0.0050000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1130000000, 0.1133669205, 0.0000800000, 0.0004491646, 8650000000.0000000000, -2.2984549953, 44.0378100757, 0.0030000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1160000000, 0.1163669205, 0.0000950000, 0.0011653264, 8650000000.0000000000, -2.2984551432, 52.3186520209, 0.0040000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1200000000, 0.1203669205, 0.0001100000, 0.0038261234, 8650000000.0000000000, -2.2984545860, 62.6448795842, 0.0050000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1250000000, 0.1253669205, 0.0000800000, 0.0055160060, 8650000000.0000000000, -2.2984540782, 65.8221945855, 0.0030000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1280000000, 0.1283669205, 0.0000950000, 0.0048665695, 8650000000.0000000000, -2.2984542260, 64.7341586772, 0.0040000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1320000000, 0.1323669205, 0.0001100000, 0.0025140171, 8650000000.0000000000, -2.2984544231, 58.9970646286, 0.0050000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
0.1370000000, 0.1373669205, 0.0000800000, 0.0004491646, 8650000000.0000000000, -2.2984546695, 44.0378100757, 0.0030000000, angry_jaguar_sas, Tx-angry_jaguar_sas, Search, Staggered, 0, 0.0000000000, -0.0000000000, 110.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, LFM, 5300000.0000000000, CHIRP_POSITIVE,0
